,Journal,Vol,Issue,Issue Year,First Page,Last Page,Pages
0,Maryland Law Review,Vol.  58,1 (1999),1999,1,54,1-54
0,Texas Law Review,Vol.  72,6 (May 1994),1994,1203,1208,1203-1208
0,Georgetown Journal of Legal Ethics,Vol.  15,1 (Fall 2001),2001,29,94,29-94
0,Georgetown Law Journal,Vol.  91,3 (March 2003),2003,659,694,659-694
0,Virginia Law Review,Vol.  88,8 (December 2002),2002,1757,1830,1757-1830
0,Arizona Law Review,Vol.  48,4 (2006),2006,905,924,905-924
0,George Washington Law Review ,Vol.  59,2 (1990-1991),1990,239,306,239-306
0,Texas Law Review,Vol.  72,6 (May 1994),1994,1505,1564,1505-1564
0,Journal of Legal Studies,Vol.  33,2 (June 2004),2004,355,390,355-390
0,Tulane Law Review,Vol.  64,4,,783,856,783-856
0,DePaul Law Review,Vol.  55,2 (Winter 2006),2006,563,600,563-600
0,Wake Forest Law Review,Vol.  44,5 (2009),2009,1383,1395,1383-1395
0,Texas Tech Law Review,Vol.  31,3 (2000),2000,869,930,869-930
0,Review of Litigation,Vol.  27,2 (Winter 2008),2008,307,332,307-332
0,Pepperdine Law Review,Vol.  38,2 (2011),2011,393,418,393-418
0,St. Mary's Law Journal,Vol.  16,4 (1985),1985,903,932,903-932
0,Connecticut Insurance Law Journal,Vol.  4,2 (1997-1998),1997,485,520,485-520
0,Saint Louis University Law Journal,Vol.  45,3 (Summer 2001),2001,817,830,817-830
0,Journal of Legal Education,Vol.  46,4 (December 1996),1996,609,626,609-626
0,Pepperdine Law Review ,Vol.  36,(2009),2009,547,572,547-572
0,Defense Counsel Journal,Vol.  70,(October 2003),2003,3,4,3-4
0,Workers' Compensation Law Review,Vol.  14,,,307,374,307-374
0,Texas Bar Journal,Vol.  77,3 (March 2014),2014,227,232,227-232
0,Fordham Law Review,Vol.  68,3 (December 1999),1999,917,964,917-964
0,University of the District of Columbia David A. Clarke School of Law Law Review,Vol.  8,,,275,302,275-302
0,Hofstra Law Review,Vol.  34,3 (Spring 2006),2006,1063,1092,1063-1092
0,Cardozo Law Review,Vol.  31,6 (June 2010),2010,1943,1960,1943-1960
0,Annual Survey of American Law,Vol.  1989,1 (1989),1989,135,156,135-156
0,Notre Dame Law Review,Vol.  92,1 (November 2016),2016,51,116,51-116
0,Georgetown Journal of Legal Ethics,Vol.  25,4 (Fall 2012),2012,913,942,913-942
0,Hastings Law Journal,Vol.  62,5 (2010-2011),2010,1321,1348,1321-1348
0,Criminal Justice,Vol.  23,3 (Fall 2008),2008,28,59,28-59
0,Hofstra Law Review,Vol.  36,2 (Winter 2007),2007,563,600,563-600
0,Cardozo Law Review,Vol.  23,3 (February 2002),2002,747,758,747-758
0,Roger Williams University Law Review,Vol.  13,2 (Spring 2008),2008,469,496,469-496
0,Georgetown Journal of Legal Ethics,Vol.  30,2 (Spring 2017),2017,301,[iv],301-[iv]
0,Temple Political & Civil Rights Law Review,Vol.  19,2 (Spring 2010),2010,343,360,343-360
0,Georgetown Journal of Legal Ethics,Vol.  27,4 (Fall 2014),2014,1203,1219,1203-1219
0,Ohio State Journal of Criminal Law ,Vol.  7,2 (Spring 2010),2010,659,666,659-666
0,"Cardozo Public Law, Policy, and Ethics Journal",Vol.  3,3 (January 2006),2006,591,600,591-600
0,"Cardozo Public Law, Policy, and Ethics Journal",Vol.  5,1 (Fall 2006),2006,1,6,1-6
0,Hofstra Law Review,Vol.  46,1 (Fall 2017),2017,1,18,1-18
0,Hofstra Law Review,Vol.  47,1 (Fall 2018),2018,1,10,1-10
0,In Defense of the Alien,Vol.  9,,,176,181,176-181
0,Professional Lawyer Symposium Issues,Vol.  1999,,,133,140,133-140
0,Mercer Law Review,Vol.  69,3 (Spring 2018),2018,771,804,771-804
0,Fordham Law Review Online,Vol.  87,,,35,38,35-38
0,Harvard Environmental Law Review,Vol.  37,2 (2013),2013,313,364,313-364
0,Vanderbilt Law Review,Vol.  69,1 (January 2016),2016,141,216,141-216
0,Brooklyn Law Review,Vol.  82,2 (Winter 2017),2017,645,692,645-692
0,Fordham Law Review,Vol.  83,2 (November 2014),2014,655,678,655-678
0,George Washington Journal of Energy and Environmental Law,Vol.  7,1 (Winter 2016),2016,1,17,1-17
0,Journal of Land Use & Environmental Law,Vol.  32,2 (Spring 2017),2017,483,512,483-512
0,Vanderbilt Journal of Transnational Law,Vol.  48,4 (October 2015),2015,1059,1082,1059-1082
0,Columbia Law Review,Vol.  116,7 (November 2016),2016,1705,1772,1705-1772
0,Georgia Law Review,Vol.  35,3 (Spring 2001),2001,1051,1086,1051-1086
0,Administrative & Regulatory Law News,Vol.  41,4 (Summer 2016),2016,4,12,4-12
0,George Washington Law Review,Vol.  82,(2014),2014,174,186,174-186
0,George Washington Journal of Energy and Environmental Law,Vol.  8,1 (Winter 2017),2017,1,2,1-2
0,George Washington Law Review Arguendo,Vol.  82,,,171,179,171-179
0,Duke Law Journal,Vol.  68,8 (May 2019),2019,1651,1718,1651-1718
0,Georgetown Environmental Law Review,Vol.  28,3 (Spring 2016),2016,441,450,441-450
0,Utah Law Review,Vol.  2016,1 (2016),2016,169,VII,169-VII
0,Yale Journal on Regulation Online,Vol.  33,,,1,9,1-9
0,Sydney Law Review,Vol.  38,2 (June 2016),2016,243,254,243-254
0,Texas Law Review See Also,Vol.  93,,,75,84,75-84
0,Jurimetrics,Vol.  59,2 (Winter 2019),2019,167,192,167-192
0,Chicago Journal of International Law,Vol.  5,1 (Summer 2004),2004,39,66,39-66
0,Duke Law Journal,Vol.  59,7 (April 2010),2010,1229,1320,1229-1320
0,William & Mary Law Review,Vol.  54,3 (February 2013),2013,885,920,885-920
0,Northwestern University Law Review ,Vol.  103,4 (2009),2009,1553,1606,1553-1606
0,Brooklyn Law Review,Vol.  75,1 (Fall 2009),2009,143,200,143-200
0,American Bankruptcy Law Journal,Vol.  84,4 (Fall 2010),2010,483,570,483-570
0,Texas Law Review,Vol.  90,5 (April 2012),2012,1153,1206,1153-1206
0,Journal of Legal Analysis,Vol.  7,2 (Winter 2015),2015,251,290,251-290
0,Iowa Law Review,Vol.  100,6 (August 2015),2015,2429,2506,2429-2506
0,Texas International Law Journal,Vol.  48,3 (Summer 2013),2013,349,356,349-356
0,Columbia Law Review,Vol.  119,2 (March 2019),2019,527,590,527-590
0,University of Pittsburgh Law Review,Vol.  50,2 (Winter 1989),1989,457,512,457-512
0,Delaware Journal of Corporate Law,Vol.  23,1 (1998),1998,85,144,85-144
0,Catholic University Law Review,Vol.  49,3 (Spring 2000),2000,697,740,697-740
0,Georgia Law Review,Vol.  34,2 (Winter 2000),2000,699,720,699-720
0,Journal of Corporation Law,Vol.  15,1 (Fall 1989),1989,27,38,27-38
0,Delaware Journal of Corporate Law,Vol.  37,3 (2013),2013,783,848,783-848
0,Washington and Lee Law Review,Vol.  49,3 (Summer 1992),1992,957,986,957-986
0,Securities Regulation Law Journal,Vol.  18,2 (Summer 1990),1990,144,179,144-179
0,Seattle University Law Review,Vol.  21,3 (Winter 1998),1998,613,624,613-624
0,William and Mary Law Review,Vol.  42,2 (December 2000),2000,559,574,559-574
0,DePaul Law Review,Vol.  63,4 (Summer 2014),2014,911,958,911-958
0,DePaul Law Review,Vol.  65,1 (Fall 2015),2015,1,56,1-56
0,Seattle University Law Review,Vol.  30,4 (Summer 2007),2007,959,990,959-990
0,Seton Hall Law Review,Vol.  48,1 (2017),2017,1,70,1-70
0,Seattle University Law Review,Vol.  21,3 (Winter 1998),1998,549,554,549-554
0,Western Legal History: The Journal of the Ninth Judicial Circuit Historical Society,Vol.  3,1 (Winter/Spring 1990),1990,153,156,153-156
0,Western Legal History: The Journal of the Ninth Judicial Circuit Historical Society,Vol.  9,2 (Summer/Fall 1996),1996,250,252,250-252
0,Yale Law Journal,Vol.  104,5 (March 1995),1995,1027,1118,1027-1118
0,Yale Law Journal,Vol.  105,1 (October 1995),1995,235,254,235-254
0,Journal of Legal Studies,Vol.  31,1 - Part 1 (January 2002),2002,1,38,1-38
0,University of Pennsylvania Law Review,Vol.  152,2 (December 2003),2003,577,666,577-666
0,Yale Law Journal ,Vol.  108,2 (November 1998),1998,277,376,277-376
0,Southern California Law Review,Vol.  73,1 (November 1999),1999,87,138,87-138
0,Stanford Law Review,Vol.  46,5 (May 1994),1994,1195,1244,1195-1244
0,University of Pennsylvania Law Review,Vol.  149,6 (June 2001),2001,1955,2026,1955-2026
0,Columbia Law Review,Vol.  106,7 (November 2006),2006,1641,1697,1641-1697
0,"Journal of Law, Economics, and Organization ",Vol.  22,2 (October 2006),2006,414,441,414-441
0,Journal of Corporation Law,Vol.  24,4 (Summer 1999),1999,1001,1038,1001-1038
0,Virginia Law Review,Vol.  101,6 (October 2015),2015,1649,1752,1649-1752
0,Journal of Legal Studies,Vol.  29,2 - Part 1 (June 2000),2000,649,684,649-684
0,Southern California Law Review,Vol.  75,2 (January 2002),2002,271,374,271-374
0,"Journal of Law, Economics, and Organization ",Vol.  25,1 (May 2009),2009,107,133,107-133
0,"Journal of Law, Economics, and Organization ",Vol.  16,1 (April 2000),2000,1,49,1-49
0,Columbia Law Review,Vol.  117,5 (June 2017),2017,1075,1152,1075-1152
0,Delaware Journal of Corporate Law,Vol.  34,3 (2009),2009,755,812,755-812
0,Chicago-Kent Law Review,Vol.  71,2 (1995),1995,461,504,461-504
0,Southern California Law Review,Vol.  75,5 (July 2002),2002,1211,1216,1211-1216
0,University of Chicago Law Review,Vol.  76,1 (Winter 2009),2009,335,366,335-366
0,"Journal of Law, Economics, and Organization",Vol.  29,3 (June 2013),2013,638,680,638-680
0,Law and Social Inquiry,Vol.  22,4 (Fall 1997),1997,1055,1086,1055-1086
0,University of Illinois Law Review,Vol.  2014,5 (2014),2014,1867,1886,1867-1886
0,Delaware Lawyer,Vol.  35,2 (Summer 2017),2017,16,19,16-19
0,Journal of Legal Studies,Vol.  43,2 pt. 2 (June 2014),2014,S121,S150,S121-S150
0,Journal of Law & Economics,Vol.  59,1 (February 2016),2016,75,104,75-104
0,Journal of Empirical Legal Studies,Vol.  12,4 ( December 2015),2015,601,601,601-601
0,Law and Financial Markets Review,Vol.  8,2 (June 2014),2014,145,154,145-154
0,"Journal of Law, Economics, and Organization",Vol.  34,4 (November 2018),2018,543,578,543-578
0,American University Law Review,Vol.  54,3 (February 2005),2005,703,746,703-746
0,Iowa Law Review,Vol.  85,4 (May 2000),2000,1107,1194,1107-1194
0,Utah Law Review,Vol.  2003,1 (2003),2003,205,302,205-302
0,Duke Law Journal ,Vol.  48,4 (February 1999),1999,787,890,787-890
0,Cardozo Law Review,Vol.  32,1 (September 2010),2010,1,84,1-84
0,Buffalo Criminal Law Review,Vol.  4,1 (2000),2000,515,626,515-626
0,Villanova Law Review,Vol.  47,4 (2002),2002,753,808,753-808
0,Washington and Lee Law Review,Vol.  67,4 (Fall 2010 ),2010,1413,1532,1413-1532
0,Thomas Jefferson Law Review,Vol.  20,1 (Spring 1998),1998,1,96,1-96
0,DePaul Law Review,Vol.  46,2 (Winter 1997),1997,483,568,483-568
0,American Criminal Law Review,Vol.  42,4 (Fall 2005),2005,1201,1218,1201-1218
0,Cornell Law Review,Vol.  99,5 (July 2014),2014,981,1076,981-1076
0,Journal of Criminal Law and Criminology,Vol.  96,1 (Fall 2005),2005,25,106,25-106
0,Law and Contemporary Problems,Vol.  66,3 (Summer 2003),2003,183,220,183-220
0,Journal of Criminal Law and Criminology,Vol.  90,4 (Summer 2000),2000,1125,1250,1125-1250
0,Brandeis Law Journal,Vol.  42,2 (2003-2004),2003,277,328,277-328
0,Journal of Criminal Law and Criminology,Vol.  102,3 (Summer 2012),2012,785,820,785-820
0,Utah Law Review,Vol.  2003,1 (2003),2003,1,14,1-14
0,Buffalo Criminal Law Review,Vol.  2,2 (1999),1999,389,534,389-534
0,Berkeley Journal of International Law,Vol.  17,2 (1999),1999,147,192,147-192
0,Houston Law Review,Vol.  39,1 (Symposium 2002),2002,53,132,53-132
0,McGeorge Law Review,Vol.  37,4 (2006),2006,787,818,787-818
0,Ohio State Journal of Criminal Law ,Vol.  7,1 (Fall 2009),2009,71,148,71-148
0,U.C. Davis Law Review,Vol.  41,3 (February 2008),2008,839,874,839-874
0,Alabama Civil Rights and Civil Liberties Law Review,Vol.  2,1 (2011),2011,23,52,23-52
0,Pepperdine Law Review,Vol.  24,4 (1997),1997,1235,1290,1235-1290
0,Transnational Law & Contemporary Problems,Vol.  14,2 (Fall 2004),2004,529,654,529-654
0,American Criminal Law Review,Vol.  46,4 (Fall 2009),2009,1507,1522,1507-1522
0,Federal Sentencing Reporter,Vol.  20,5 (June 2008),2008,304,307,304-307
0,Stanford Law Review,Vol.  49,2 (January 1997),1997,409,438,409-438
0,Utah Law Review,Vol.  2004,4 (2004),2004,905,912,905-912
0,Marquette Law Review ,Vol.  91,1 (Fall 2007),2007,263,294,263-294
0,Whittier Law Review,Vol.  18,3 (Spring 1997),1997,447,498,447-498
0,Northwestern University Law Review,Vol.  106,3 (Summer 2012),2012,1489,1512,1489-1512
0,U.C. Davis Law Review,Vol.  50,2 (December 2016),2016,813,896,813-896
0,Minnesota Law Review,Vol.  97,6 (June 2013),2013,2245,2271,2245-2271
0,Journal of Law & Family Studies,Vol.  10,1 (2007),2007,1,10,1-10
0,Southwestern University Law Review,Vol.  26,2 (1997),1997,303,358,303-358
0,Cato Supreme Court Review,Vol.  2008-2009,,,133,182,133-182
0,Federal Sentencing Reporter,Vol.  23,3 (February 2011),2011,219,227,219-227
0,Criminal Justice Ethics,Vol.  34,2 (August 2015),2015,210,247,210-247
0,Cornell Law Review Online,Vol.  99-100,,,217,232,217-232
0,Northwestern University Law Review Colloquy ,Vol.  106,,,230,247,230-247
0,Boston College Law Review,Vol.  52,1 (January 2011),2011,1,136,1-136
0,Maryland Law Review,Vol.  66,3 (2007),2007,503,667,503-667
0,Harvard Negotiation Law Review,Vol.  7,,,337,388,337-388
0,Environmental Law,Vol.  31,2 (Spring 2001),2001,477,496,477-496
0,Harvard Negotiation Law Review,Vol.  10,,,231,286,231-286
0,University of Colorado Law Review,Vol.  81,1 (2010),2010,1,96,1-96
0,University of Colorado Law Review,Vol.  85,4 (2014),2014,1003,1066,1003-1066
0,University of Richmond Law Review,Vol.  40,4 (May 2006),2006,981,1030,981-1030
0,Southeastern Environmental Law Journal,Vol.  15,1 (Fall 2006),2006,121,146,121-146
0,Administrative & Regulatory Law News,Vol.  38,1 (Fall 2012),2012,4,7,4-7
0,Environmental Law,Vol.  45,2 (Spring 2015),2015,561,642,561-642
0,Duke Environmental Law & Policy Forum,Vol.  24,1 (Fall 2013),2013,183,240,183-240
0,Saint Louis University Law Journal,Vol.  59,4 (Summer 2015),2015,1147,[ii],1147-[ii]
0,Negotiation Journal,Vol.  22,2 (April 2006),2006,209,226,209-226
0,Environmental Law,Vol.  46,2 (Spring 2016),2016,277,312,277-312
0,Journal of Land Use & Environmental Law,Vol.  32,2 (Spring 2017),2017,431,454,431-454
0,Nebraska Law Review,Vol.  92,2 (2013),2013,289,348,289-348
0,Oregon Law Review,Vol.  96,1 (2017),2017,123,184,123-184
0,Advance: The Journal of the ACS Issue Briefs,Vol.  7,,,25,44,25-44
0,Administrative & Regulatory Law News,Vol.  38,1 (Fall 2012),2012,12,12,12-12
0,Environs: Environmental Law and Policy Journal,Vol.  41,2 (Spring 2018),2018,195,338,195-338
0,Wisconsin Law Review Forward,Vol.  2017,,,17,39,17-39
0,Harvard International Law Journal,Vol.  45,1 (Winter 2004),2004,183,238,183-238
0,Notre Dame Law Review,Vol.  80,1 (November 2004),2004,111,162,111-162
0,Virginia Law Review,Vol.  93,7 (November 2007),2007,1663,1728,1663-1728
0,Stanford Law Review,Vol.  56,4 (February 2004),2004,755,834,755-834
0,Northwestern University Law Review ,Vol.  103,1 (Winter 2009),2009,149,204,149-204
0,California Law Review,Vol.  98,1 (February 2010),2010,243,276,243-276
0,Virginia Law Review,Vol.  91,5 (September 2005),2005,1135,1198,1135-1198
0,Minnesota Law Review,Vol.  93,4 (April 2009),2009,1191,1252,1191-1252
0,University of Illinois Law Review,Vol.  2008,1 (2008),2008,389,418,389-418
0,William and Mary Law Review ,Vol.  48,3 (December 2006),2006,859,922,859-922
0,Notre Dame Law Review,Vol.  89,4 (March 2014),2014,1671,1694,1671-1694
0,University of Chicago Law Review,Vol.  68,2 (Spring 2001),2001,491,520,491-520
0,Northwestern University Law Review,Vol.  106,4 (Fall 2012),2012,1675,1752,1675-1752
0,University of Pennsylvania Law Review,Vol.  158,1 (December 2009),2009,39,116,39-116
0,Chicago Journal of International Law,Vol.  4,2 (Fall 2003),2003,283,304,283-304
0,American Journal of International Law,Vol.  103,4 (October 2009),2009,734,740,734-740
0,Journal of International Criminal Justice,Vol.  11,5 (December 2013),2013,979,1000,979-1000
0,Columbia Journal of Transnational Law,Vol.  53,3 (2015),2015,584,637,584-637
0,International Legal Materials,Vol.  48,4 (2009),2009,747,759,747-759
0,Arizona Law Review,Vol.  58,3 (2016),2016,633,692,633-692
0,American Journal of International Law,Vol.  104,3 (July 2010),2010,436,453,436-453
0,Journal of Legal Analysis,Vol.  3,1 (Spring 2011),2011,139,164,139-164
0,Israel Law Review,Vol.  47,3 (2014),2014,379,400,379-400
0,Saint Louis University Law Journal,Vol.  53,1 (Fall 2008),2008,39,[ii],39-[ii]
0,American Journal of International Law,Vol.  110,1 (January 2016),2016,96,101,96-101
0,Cornell Law Review,Vol.  99,6 (September 2014),2014,1353,1386,1353-1386
0,Chicago Journal of International Law,Vol.  16,1 (Summer 2015),2015,127,150,127-150
0,Case Western Reserve Journal of International Law,Vol.  51,,,103,118,103-118
0,Georgetown Journal of International Affairs,Vol.  13,2 (Summer/Fall 2012),2012,107,114,107-114
0,Journal of Legal Analysis,Vol.  9,2 (Winter 2017),2017,285,350,285-350
0,Revista Forumul Judecatorilor (Judiciary Forum Review),Vol.  2013,2 (2013),2013,80,103,80-103
0,Northwestern University Law Review Colloquy ,Vol.  107,,,100,114,100-114
0,Notre Dame Law Review,Vol.  94,3 (January 2019),2019,1417,1452,1417-1452
0,Boston University Law Review,Vol.  88,5 (December 2008),2008,1271,1326,1271-1326
0,Texas Law Review,Vol.  88,3 (February 2010),2010,441,504,441-504
0,UCLA Law Review,Vol.  54,1 (October 2006),2006,117,184,117-184
0,Virginia Journal of International Law,Vol.  44,2 (Winter 2004),2004,431,500,431-500
0,Yale Journal of International Law,Vol.  34,2 (Summer 2009),2009,331,388,331-388
0,Georgia Law Review,Vol.  46,1 (Fall 2011),2011,117,212,117-212
0,Legal Theory,Vol.  15,4 (December 2009),2009,301,336,301-336
0,Yale Law Journal,Vol.  112,7 (May 2003),2003,1927,1934,1927-1934
0,Northwestern University Law Review,Vol.  104,3 (2010),2010,1271,1280,1271-1280
0,Georgetown Law Journal,Vol.  102,5 (June 2014),2014,1573,1596,1573-1596
0,Theoretical Inquiries in Law,Vol.  16,2 (July 2015),2015,473,506,473-506
0,Cornell Law Review,Vol.  100,2 (January 2015),2015,269,334,269-334
0,Notre Dame Law Review,Vol.  87,3 (February 2012),2012,1073,1112,1073-1112
0,Texas Law Review,Vol.  95,5 (April 2017),2017,993,1060,993-1060
0,Vanderbilt Law Review En Banc,Vol.  69,,,325,349,325-349
0,European Journal of International Law,Vol.  24,2 (2013),2013,583,616,583-616
0,Human Rights Quarterly,Vol.  34,1 (February 2012),2012,39,87,39-87
0,German Law Journal,Vol.  13,5 (May 2012),2012,542,559,542-559
0,Leiden Journal of International Law,Vol.  29,1 (March 2016),2016,67,94,67-94
0,Yale Law Journal Forum,Vol.  126,,,192,215,192-215
0,American Journal of International Law,Vol.  113,2 (April 2019),2019,272,325,272-325
0,Northwestern University Law Review Colloquy,Vol.  104,,,309,318,309-318
0,American Society of International Law Proceedings,Vol.  103,,,71,74,71-74
0,Yale Law & Policy Review,Vol.  27,1 (Fall 2008),2008,47,106,47-106
0,New England Law Review,Vol.  45,2 (Spring 2011),2011,417,448,417-448
0,Harvard Latino Law Review ,Vol.  15,,,129,182,129-182
0,Hastings Law Journal,Vol.  65,4 (May 2014),2014,929,998,929-998
0,Ohio State Law Journal,Vol.  75,2 (2014),2014,337,404,337-404
0,New York University Journal of International Law and Politics,Vol.  45,2 (Winter 2013),2013,391,486,391-486
0,Stanford Law Review Online,Vol.  65,,,66,72,66-72
0,Cardozo Law Review,Vol.  38,6 (August 2017),2017,2141,2192,2141-2192
0,Baylor Law Review,Vol.  67,1 (Winter 2015),2015,214,283,214-283
0,Catholic University Law Review,Vol.  63,3 (Spring 2014),2014,679,728,679-728
0,Columbia Journal of Gender and Law,Vol.  22,1 (2011),2011,81,172,81-172
0,Boston University Law Review,Vol.  97,4 (July 2017),2017,1427,1486,1427-1486
0,Washington University Law Review,Vol.  93,5 (2016),2016,1271,1340,1271-1340
0,Georgetown Law Journal,Vol.  106,3 (March 2018),2018,683,720,683-720
0,American Journal of International Law,Vol.  103,4 (October 2009),2009,777,796,777-796
0,Cornell Law Review Online,Vol.  101,,,25,38,25-38
0,Immigration and Nationality Law Review,Vol.  35,,,239,306,239-306
0,Tulane Law Review,Vol.  93,4 (April 2019),2019,707,786,707-786
0,UCLA Law Review,Vol.  66,1 (January 2019),2019,142,207,142-207
