School Name,URL,City,State,URL Var Clean,Short URL
Carnegie Mellon University,http://cmu.edu,Pittsburgh,PA,http://cmu.edu,cmu.edu
Delaware County Community College,http://dccc.edu,Media,PA,http://dccc.edu,dccc.edu
Delaware Valley College,http://delval.edu,Doylestown,PA,http://delval.edu,delval.edu
Dickinson College,http://dickinson.edu,Carlisle,PA,http://dickinson.edu,dickinson.edu
Drexel University,http://drexel.edu,Philadelphia,PA,http://drexel.edu,drexel.edu
Drexel University College of Medicine,http://drexelmed.edu,Philadelphia,PA,http://drexelmed.edu,drexelmed.edu
Duquesne University,http://duq.edu,Pittsburgh,PA,http://duq.edu,duq.edu
Eastern University,http://eastern.edu,Saint Davids,PA,http://eastern.edu,eastern.edu
Edinboro University,http://edinboro.edu,Edinboro,PA,http://edinboro.edu,edinboro.edu
Elizabethtown College,http://etown.edu,Elizabethtown,PA,http://etown.edu,etown.edu
Evangelical Seminary,http://evangelical.edu,Myerstown,PA,http://evangelical.edu,evangelical.edu
Franklin & Marshall College,http://fandm.edu,Lancaster,PA,http://fandm.edu,fandm.edu
Saint Francis University,http://francis.edu,Loretto,PA,http://francis.edu,francis.edu
Grove City College,http://gcc.edu,Grove City,PA,http://gcc.edu,gcc.edu
Geneva College,http://geneva.edu,Beaver Falls,PA,http://geneva.edu,geneva.edu
Gettysburg College,http://gettysburg.edu,Gettysburg,PA,http://gettysburg.edu,gettysburg.edu
Harrisburg Area Community College,http://hacc.edu,Harrisburg,PA,http://hacc.edu,hacc.edu
Haverford College,http://haverford.edu,Haverford,PA,http://haverford.edu,haverford.edu
Holy Family University,http://holyfamily.edu,Philadelphia,PA,http://holyfamily.edu,holyfamily.edu
Indiana University of Pennsylvania,http://iup.edu,Indiana,PA,http://iup.edu,iup.edu
Thomas Jefferson University,http://jefferson.edu,Philadelphia,PA,http://jefferson.edu,jefferson.edu
Juniata College,http://juniata.edu,Huntingdon,PA,http://juniata.edu,juniata.edu
Keystone College,http://keystone.edu,La Plume,PA,http://keystone.edu,keystone.edu
King's College,http://kings.edu,Wilkes-Barre,PA,http://kings.edu,kings.edu
Kutztown University,http://kutztown.edu,Kutztown,PA,http://kutztown.edu,kutztown.edu
Lackawanna College,http://lackawanna.edu,Scranton,PA,http://lackawanna.edu,lackawanna.edu
Lafayette College,http://lafayette.edu,Easton,PA,http://lafayette.edu,lafayette.edu
Lancaster County Career and Technology Center,http://lancasterctc.edu,Willow Street,PA,http://lancasterctc.edu,lancasterctc.edu
Lancaster Theological Seminary,http://lancasterseminary.edu,Lancaster,PA,http://lancasterseminary.edu,lancasterseminary.edu
La Roche College,http://laroche.edu,Pittsburgh,PA,http://laroche.edu,laroche.edu
La Salle University,http://lasalle.edu,Philadelphia,PA,http://lasalle.edu,lasalle.edu
Lehigh Carbon Community College,http://lccc.edu,Schnecksville,PA,http://lccc.edu,lccc.edu
Lake Erie College of Osteopathic Medicine,http://lecom.edu,Erie,PA,http://lecom.edu,lecom.edu
Lehigh University,http://lehigh.edu,Bethlehem,PA,http://lehigh.edu,lehigh.edu
Lock Haven University,http://lhup.edu,Lock Haven,PA,http://lhup.edu,lhup.edu
The Lincoln University,http://lincoln.edu,Lincoln University,PA,http://lincoln.edu,lincoln.edu
Lansdale School of Business,http://lsb.edu,North Wales,PA,http://lsb.edu,lsb.edu
Lebanon Valley College,http://lvc.edu,Annville,PA,http://lvc.edu,lvc.edu
Lycoming College,http://lycoming.edu,Williamsport,PA,http://lycoming.edu,lycoming.edu
Manor College,http://manor.edu,Jenkintown,PA,http://manor.edu,manor.edu
Mansfield University,http://mansfield.edu,Mansfield,PA,http://mansfield.edu,mansfield.edu
Marywood University,http://marywood.edu,Scranton,PA,http://marywood.edu,marywood.edu
Montgomery County Community College,http://mc3.edu,Blue Bell,PA,http://mc3.edu,mc3.edu
Mercyhurst University,http://mercyhurst.edu,Erie,PA,http://mercyhurst.edu,mercyhurst.edu
Messiah College,http://messiah.edu,Mechanicsburg,PA,http://messiah.edu,messiah.edu
Millersville University,http://millersville.edu,Millersville,PA,http://millersville.edu,millersville.edu
Misericordia University,http://misericordia.edu,Dallas,PA,http://misericordia.edu,misericordia.edu
Moravian College,http://moravian.edu,Bethlehem,PA,http://moravian.edu,moravian.edu
Mount Aloysius College,http://mtaloy.edu,Cresson,PA,http://mtaloy.edu,mtaloy.edu
Muhlenberg College,http://muhlenberg.edu,Allentown,PA,http://muhlenberg.edu,muhlenberg.edu
Neumann University,http://neumann.edu,Aston,PA,http://neumann.edu,neumann.edu
Northampton Community College,http://northampton.edu,Bethlehem,PA,http://northampton.edu,northampton.edu
Pennsylvania Gunsmith School,http://pagunsmith.edu,Pittsburgh,PA,http://pagunsmith.edu,pagunsmith.edu
Philadelphia College of Osteopathic Medicine,http://pcom.edu,Philadelphia,PA,http://pcom.edu,pcom.edu
Pennsylvania College of Technology,http://pct.edu,Williamsport,PA,http://pct.edu,pct.edu
Philadelphia University,http://philau.edu,Philadelphia,PA,http://philau.edu,philau.edu
University of Pittsburgh,http://pitt.edu,Pittsburgh,PA,http://pitt.edu,pitt.edu
Penn State University,http://psu.edu,University Park,PA,http://psu.edu,psu.edu
Reading Area Community College,http://racc.edu,Reading,PA,http://racc.edu,racc.edu
Robert Morris University,http://rmu.edu,Moon Township,PA,http://rmu.edu,rmu.edu
Saint Vincent Seminary,http://saintvincentseminary.edu,Latrobe,PA,http://saintvincentseminary.edu,saintvincentseminary.edu
Salus University,http://salus.edu,Elkins Park,PA,http://salus.edu,salus.edu
The University of Scranton,http://scranton.edu,Scranton,PA,http://scranton.edu,scranton.edu
Shippensburg University,http://ship.edu,Shippensburg,PA,http://ship.edu,ship.edu
Saint Joseph's University,http://sju.edu,Philadelphia,PA,http://sju.edu,sju.edu
Slippery Rock University,http://sru.edu,Slippery Rock,PA,http://sru.edu,sru.edu
Saint Vincent College,http://stvincent.edu,Latrobe,PA,http://stvincent.edu,stvincent.edu
Susquehanna University,http://susqu.edu,Selinsgrove,PA,http://susqu.edu,susqu.edu
Swarthmore College,http://swarthmor.edu,Swarthmore,PA,http://swarthmor.edu,swarthmor.edu
Temple University,http://temple.edu,Philadelphia,PA,http://temple.edu,temple.edu
The American College of Financial Services,http://theamericancollege.edu,Bryn Mawr,PA,http://theamericancollege.edu,theamericancollege.edu
Thiel College,http://thiel.edu,Greenville,PA,http://thiel.edu,thiel.edu
University of the Arts,http://uarts.edu,Philadelphia,PA,http://uarts.edu,uarts.edu
University of Pennsylvania,http://upenn.edu,Philadelphia,PA,http://upenn.edu,upenn.edu
University of the Sciences in Philadelphia,http://usciences.edu,Philadelphia,PA,http://usciences.edu,usciences.edu
Valley Forge Christian College,http://vfcc.edu,Phoenixville,PA,http://vfcc.edu,vfcc.edu
Villanova University,http://villanova.edu,Villanova,PA,http://villanova.edu,villanova.edu
Washington and Jefferson College,http://washjeff.edu,Washington,PA,http://washjeff.edu,washjeff.edu
Westmoreland County Community College,http://wccc.edu,Youngwood,PA,http://wccc.edu,wccc.edu
West Chester University,http://wcupa.edu,West Chester,PA,http://wcupa.edu,wcupa.edu
Westminster College,http://westminster.edu,New Wilmington,PA,http://westminster.edu,westminster.edu
Widener University,http://widener.edu,Chester,PA,http://widener.edu,widener.edu
Wilkes University,http://wilkes.edu,Wilkes-Barre,PA,http://wilkes.edu,wilkes.edu
Wilson College,http://wilson.edu,Chambersburg,PA,http://wilson.edu,wilson.edu
York College of Pennsylvania,http://ycp.edu,York,PA,http://ycp.edu,ycp.edu
Pennsylvania Academy of the Fine Arts,http://pafa.edu,Philadelphia,PA,http://pafa.edu,pafa.edu
East Stroudsburg University,http://esu.edu,East Stroudsburg,PA,http://esu.edu,esu.edu
Ursinus College,http://ursinus.edu,Collegeville,PA,http://ursinus.edu,ursinus.edu
DeSales University,http://desales.edu,Center Valley,PA,http://desales.edu,desales.edu
Lancaster Bible College,http://lbc.edu,Lancaster,PA,http://lbc.edu,lbc.edu
Cheyney University of Pennsylvania,http://cheyney.edu,Cheyney,PA,http://cheyney.edu,cheyney.edu
Brown University,http://brown.edu,Providence,RI,http://brown.edu,brown.edu
Bryant University,http://bryant.edu,Smithfield,RI,http://bryant.edu,bryant.edu
Community College of Rhode Island,http://ccri.edu,Warwick,RI,http://ccri.edu,ccri.edu
Johnson and Wales University,http://jwu.edu,Providence,RI,http://jwu.edu,jwu.edu
New England Institute of Technology,http://neit.edu,East Greenwich,RI,http://neit.edu,neit.edu
Providence College,http://providence.edu,Providence,RI,http://providence.edu,providence.edu
The University of Rhode Island,http://uri.edu,Kingston,RI,http://uri.edu,uri.edu
Rhode Island College,http://ric.edu,Providence,RI,http://ric.edu,ric.edu
Rhose Island School of Design,http://risd.edu,Providence,RI,http://risd.edu,risd.edu
Roger Williams University,http://rwu.edu,Bristol,RI,http://rwu.edu,rwu.edu
University of Rhode Island,http://uri.edu,Kingston,RI,http://uri.edu,uri.edu
Centura College,http://centura.edu,Columbia,SC,http://centura.edu,centura.edu
The Citadel Military College of South Carolina,http://citadel.edu,Charleston,SC,http://citadel.edu,citadel.edu
Columbia International University,http://ciu.edu,Columbia,SC,http://ciu.edu,ciu.edu
Clemson University,http://clemson.edu,Clemson,SC,http://clemson.edu,clemson.edu
Coastal Carolina University,http://coastal.edu,Conway,SC,http://coastal.edu,coastal.edu
College of Charleston,http://cofc.edu,Charleston,SC,http://cofc.edu,cofc.edu
Coker College,http://coker.edu,Hartsville,SC,http://coker.edu,coker.edu
Columbia College South Carolina,http://columbiasc.edu,Columbia,SC,http://columbiasc.edu,columbiasc.edu
Florence-Darlington Technical College,http://fdtc.edu,Florence,SC,http://fdtc.edu,fdtc.edu
Francis Marion University,http://fmarion.edu,Florence,SC,http://fmarion.edu,fmarion.edu
Forrest College,http://forrestcollege.edu,Anderson,SC,http://forrestcollege.edu,forrestcollege.edu
Furman University,http://furman.edu,Greenville,SC,http://furman.edu,furman.edu
Lander University,http://lander.edu,Greenwood,SC,http://lander.edu,lander.edu
Limestone College,http://limestone.edu,Gaffney,SC,http://limestone.edu,limestone.edu
Midlands Technical College,http://midlandstech.edu,Columbia,SC,http://midlandstech.edu,midlandstech.edu
Medical University of South Carolina,http://musc.edu,Charleston,SC,http://musc.edu,musc.edu
Newberry College,http://newberry.edu,Newberry,SC,http://newberry.edu,newberry.edu
North Greenville University,http://ngu.edu,Tigerville,SC,http://ngu.edu,ngu.edu
Orangeburg-Calhoun Technical College,http://octech.edu,Orangeburg,SC,http://octech.edu,octech.edu
Presbyterian College,http://presby.edu,Clinton,SC,http://presby.edu,presby.edu
University of South Carolina,http://sc.edu,Columbia,SC,http://sc.edu,sc.edu
South Carolina State University,http://scsu.edu,Oorangeburg,SC,http://scsu.edu,scsu.edu
Sinte Gleska University,http://sintegleska.edu,Mission,SC,http://sintegleska.edu,sintegleska.edu
Spartanburg Methodist College,http://smcsc.edu,Spartanburg,SC,http://smcsc.edu,smcsc.edu
TriCounty Technical College,http://tctc.edu,Pendleton,SC,http://tctc.edu,tctc.edu
University of South Carolina Aiken,http://usca.edu,Aiken,SC,http://usca.edu,usca.edu
University of South Carolina Beaufort,http://uscb.edu,Beaufort,SC,http://uscb.edu,uscb.edu
University of South Carolina Upstate,http://uscupstate.edu,Spartanburg,SC,http://uscupstate.edu,uscupstate.edu
Winthrop University,http://winthrop.edu,Rock Hill,SC,http://winthrop.edu,winthrop.edu
Wofford College,http://wofford.edu,Spartanburg,SC,http://wofford.edu,wofford.edu
York Technical College,http://yorktech.edu,Rock Hill,SC,http://yorktech.edu,yorktech.edu
Bob Jones University,http://bju.edu,Greenville,SC,http://bju.edu,bju.edu
Black Hills State University,http://bhsu.edu,Spearfish,SD,http://bhsu.edu,bhsu.edu
Dakota State University,http://dsu.edu,Madison,SD,http://dsu.edu,dsu.edu
Dakota Wesleyan University,http://dwu.edu,Mitchell,SD,http://dwu.edu,dwu.edu
Mount Marty College,http://mtmc.edu,Yankton,SD,http://mtmc.edu,mtmc.edu
Northern State University,http://northern.edu,Aberdeen,SD,http://northern.edu,northern.edu
South Dakota School of Mines and Technology,http://sdsmt.edu,Rapid City,SD,http://sdsmt.edu,sdsmt.edu
South Dakota State University,http://sdstate.edu,Brookings,SD,http://sdstate.edu,sdstate.edu
University of South Dakota,http://usd.edu,Vermillion,SD,http://usd.edu,usd.edu
University of Sioux Falls,http://usioxfalls.edu,Sioux Falls,SD,http://usioxfalls.edu,usioxfalls.edu
Western Dakota Technical Institute,http://wdt.edu,Rapid City,SD,http://wdt.edu,wdt.edu
Austin Peay State University,http://apsu.edu,Clarksville,TN,http://apsu.edu,apsu.edu
Belmont University,http://belmont.edu,Nashville,TN,http://belmont.edu,belmont.edu
Bryan College,http://bryan.edu,Dayton,TN,http://bryan.edu,bryan.edu
Christian Brothers University,http://cbu.edu,Memphis,TN,http://cbu.edu,cbu.edu
Carson-Newman University,http://cn.edu,Jefferson City,TN,http://cn.edu,cn.edu
Columbia State Community College,http://columbiastate.edu,Columbia,TN,http://columbiastate.edu,columbiastate.edu
Cumberland University,http://cumberland.edu,Lebanon,TN,http://cumberland.edu,cumberland.edu
DeVry University,http://devry.edu,Nashville,TN,http://devry.edu,devry.edu
East Tennessee State University,http://etsu.edu,Johnson City,TN,http://etsu.edu,etsu.edu
Freed-Hardeman University,http://fhu.edu,Henderson,TN,http://fhu.edu,fhu.edu
Fisk University,http://fisk.edu,Nashville,TN,http://fisk.edu,fisk.edu
Huntington College of Health Sciences,http://hchs.edu,Knoxville,TN,http://hchs.edu,hchs.edu
Hiwassee College,http://hiwassee.edu,Madisonville,TN,http://hiwassee.edu,hiwassee.edu
Johnson University,http://johnsonu.edu,(multiple locations),TN,http://johnsonu.edu,johnsonu.edu
Jackson State Community College,http://jscc.edu,Jackson,TN,http://jscc.edu,jscc.edu
Lee University,http://leeuniversity.edu,Cleveland,TN,http://leeuniversity.edu,leeuniversity.edu
Lincoln Memorial University,http://lmunet.edu,Harrogate,TN,http://lmunet.edu,lmunet.edu
The LeMoyne-Owen College,http://loc.edu,Memphis,TN,http://loc.edu,loc.edu
The University of Memphis,http://memphis.edu,Memphis,TN,http://memphis.edu,memphis.edu
Milligan College,http://milligan.edu,Milligan College,TN,http://milligan.edu,milligan.edu
Middle Tennessee State University,http://mtsu.edu,Murfreesboro,TN,http://mtsu.edu,mtsu.edu
Nashville State Community College,http://nscc.edu,Nashville,TN,http://nscc.edu,nscc.edu
Pellissippi State Community College,http://pstcc.edu,Knoxville,TN,http://pstcc.edu,pstcc.edu
Rhodes College,http://rhodes.edu,Memphis,TN,http://rhodes.edu,rhodes.edu
Roane State Community College,http://roanestate.edu,Harriman,TN,http://roanestate.edu,roanestate.edu
Southern College of Optometry,http://sco.edu,Memphis,TN,http://sco.edu,sco.edu
Sewanee The University of the South,http://sewanee.edu,Sewanee,TN,http://sewanee.edu,sewanee.edu
Southern Adventist University,http://southern.edu,Collegedale,TN,http://southern.edu,southern.edu
The University of Tennessee,http://tennessee.edu,(multiple locations),TN,http://tennessee.edu,tennessee.edu
Southwest Tennessee Community College,http://tn.edu,Memphis,TN,http://tn.edu,tn.edu
Tennessee State University,http://tnstate.edu,Nashville,TN,http://tnstate.edu,tnstate.edu
Tennessee Technological University,http://tntech.edu,Cookeville,TN,http://tntech.edu,tntech.edu
Tennessee Wesleyan College,http://twcnet.edu,Athens,TN,http://twcnet.edu,twcnet.edu
University of Tennessee Chattanooga,http://utc.edu,Chattanooga,TN,http://utc.edu,utc.edu
University of Tennessee Health Science Center,http://uthsc.edu,Memphis,TN,http://uthsc.edu,uthsc.edu
University of Tennessee Knoxville,http://utk.edu,Knoxville,TN,http://utk.edu,utk.edu
University of Tennessee Martin,http://utm.edu,Martin,TN,http://utm.edu,utm.edu
University of Tennessee Space Institute,http://utsi.edu,Tullahoma,TN,http://utsi.edu,utsi.edu
Union University,http://uu.edu,(multiple locations),TN,http://uu.edu,uu.edu
Vanderbilt University,http://vanderbilt.edu,Nashville,TN,http://vanderbilt.edu,vanderbilt.edu
Volunteer State Community College,http://volstate.edu,Gallatin,TN,http://volstate.edu,volstate.edu
King University,http://king.edu,Bristol,TN,http://king.edu,king.edu
Abilene Christian University,http://acu.edu,Abilene,TX,http://acu.edu,acu.edu
Alamo Colleges,http://alamo.edu,San Antonio,TX,http://alamo.edu,alamo.edu
Alvin Community College,http://alvincollege.edu,Alvin,TX,http://alvincollege.edu,alvincollege.edu
Angelo State University,http://angelo.edu,San Angelo,TX,http://angelo.edu,angelo.edu
Austin Community College District,http://austincc.edu,Austin,TX,http://austincc.edu,austincc.edu
Austin College,http://austincollege.edu,Sherman,TX,http://austincollege.edu,austincollege.edu
Austin Graduate School of Theology,http://austingrad.edu,Austin,TX,http://austingrad.edu,austingrad.edu
Baylor University,http://baylor.edu,Waco,TX,http://baylor.edu,baylor.edu
Blinn College,http://blinn.edu,Brenham,TX,http://blinn.edu,blinn.edu
Brazosport College,http://brazosport.edu,Lake Jackson,TX,http://brazosport.edu,brazosport.edu
Brookhaven College,http://brookhavencollege.edu,Dallas,TX,http://brookhavencollege.edu,brookhavencollege.edu
Baptist Health System School of Health Professions,http://bshp.edu,San Antonio,TX,http://bshp.edu,bshp.edu
Career Point College,http://careerpointcollege.edu,San Antonio,TX,http://careerpointcollege.edu,careerpointcollege.edu
Cedar Valley College,http://cedarvalleycollege.edu,Lancaster,TX,http://cedarvalleycollege.edu,cedarvalleycollege.edu
